,ID_x,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,ID_y,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys
299,231979,T. Endoh,22,https://cdn.sofifa.org/48/17/players/231979.png,Japan,https://cdn.sofifa.org/flags/163.png,66,72,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€850K,€2K,1638,74,55,74,85,65,64,64,63,66,54,37,15,6,7,8,12,46,231979,45,50,59,54,30,49,57,64,69,55,47,68,69,49,34,65,43
300,197165,J. McInerney,23,https://cdn.sofifa.org/48/17/players/197165.png,United States,https://cdn.sofifa.org/flags/95.png,66,67,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€775K,€3K,1735,69,69,73,76,67,64,59,59,65,63,59,15,13,15,12,11,61,197165,44,65,49,60,27,65,65,63,58,70,21,69,65,48,64,49,67
301,233775,N. Benegas,20,https://cdn.sofifa.org/48/17/players/233775.png,Argentina,https://cdn.sofifa.org/flags/52.png,66,77,Boca Juniors,https://cdn.sofifa.org/24/17/teams/1877.png,€1.1M,€5K,1566,61,73,59,57,62,53,32,45,68,68,60,12,9,7,13,11,67,233775,15,81,41,61,15,63,64,56,54,72,20,64,64,21,75,44,52
302,221794,Wescley,24,https://cdn.sofifa.org/48/17/players/221794.png,Brazil,https://cdn.sofifa.org/flags/54.png,66,69,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€800K,€2K,1673,78,41,80,85,68,48,68,65,70,47,59,7,14,14,11,7,35,221794,20,67,61,58,21,61,56,65,63,62,26,79,63,21,61,71,69
303,234108,G. Maroni,17,https://cdn.sofifa.org/48/17/players/234108.png,Argentina,https://cdn.sofifa.org/flags/52.png,66,80,Boca Juniors,https://cdn.sofifa.org/24/17/teams/1877.png,€1.2M,€2K,1657,79,40,85,70,68,65,64,61,76,40,57,6,12,11,6,12,51,234108,30,58,55,49,32,56,68,55,64,58,40,75,50,41,55,69,64
304,204438,C. Diop,22,https://cdn.sofifa.org/48/17/players/204438.png,Senegal,https://cdn.sofifa.org/flags/136.png,66,72,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€725K,€2K,1057,53,32,24,33,28,26,6,6,11,7,7,69,59,65,59,72,8,204438,13,71,52,6,6,22,11,64,33,10,13,43,42,10,65,48,9
305,231856,Álvaro Tejero,19,https://cdn.sofifa.org/48/17/players/231856.png,Spain,https://cdn.sofifa.org/flags/45.png,66,78,Real Madrid CF,https://cdn.sofifa.org/24/17/teams/243.png,€875K,€4K,1764,78,65,80,83,65,46,60,60,61,35,68,13,7,10,9,7,54,231856,62,83,40,64,61,58,50,59,63,75,65,77,75,64,53,40,20
306,227275,A. Rossi,20,https://cdn.sofifa.org/48/17/players/227275.png,Argentina,https://cdn.sofifa.org/flags/52.png,66,77,Boca Juniors,https://cdn.sofifa.org/24/17/teams/1877.png,€950K,€4K,1076,43,21,35,35,20,36,15,16,18,11,20,55,63,55,71,69,17,227275,24,58,23,19,13,21,16,71,30,23,15,44,24,18,70,29,14
307,232909,S. Takahashi,26,https://cdn.sofifa.org/48/17/players/232909.png,Japan,https://cdn.sofifa.org/flags/163.png,66,66,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€525K,€2K,1632,67,75,75,78,63,42,68,50,43,26,34,9,10,7,5,15,47,232909,64,62,51,32,68,45,46,63,56,54,64,65,84,67,58,44,37
308,234463,N. Solís,22,https://cdn.sofifa.org/48/17/players/234463.png,Argentina,https://cdn.sofifa.org/flags/52.png,66,75,Boca Juniors,https://cdn.sofifa.org/24/17/teams/1877.png,€975K,€6K,1585,83,31,86,86,66,49,59,56,71,66,55,10,10,11,13,10,40,234463,18,57,46,59,25,48,56,63,63,64,28,79,49,26,37,52,62
309,231410,Brahim Díaz,17,https://cdn.sofifa.org/48/17/players/231410.png,Spain,https://cdn.sofifa.org/flags/45.png,66,85,Manchester City,https://cdn.sofifa.org/24/17/teams/10.png,€1.2M,€2K,1533,82,28,83,82,72,57,43,62,73,62,47,13,9,13,10,6,30,231410,20,57,48,50,22,58,61,54,63,61,21,78,61,23,39,58,44
310,232440,Caio Henrique,18,https://cdn.sofifa.org/48/17/players/232440.png,Brazil,https://cdn.sofifa.org/flags/54.png,66,83,Atlético Madrid,https://cdn.sofifa.org/24/17/teams/240.png,€1.2M,€2K,1597,67,39,68,73,69,66,47,73,64,52,71,11,15,9,6,8,44,232440,29,55,70,60,31,48,56,60,72,55,40,56,60,44,31,71,43
311,205863,B. Diallo,25,https://cdn.sofifa.org/48/17/players/205863.png,France,https://cdn.sofifa.org/flags/18.png,65,65,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€450K,€2K,1561,75,79,60,64,58,52,59,26,60,23,35,12,10,12,12,10,63,205863,62,72,45,19,62,35,48,59,59,33,62,72,74,64,70,44,23
312,221502,J. Hamilton,20,https://cdn.sofifa.org/48/17/players/221502.png,Canada,https://cdn.sofifa.org/flags/70.png,65,73,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€800K,€2K,1551,79,63,67,56,58,60,28,36,58,63,28,7,8,15,14,7,65,221502,25,79,32,54,20,60,66,61,55,65,18,85,64,24,78,59,54
313,229195,L. Callegari,18,https://cdn.sofifa.org/48/17/players/229195.png,France,https://cdn.sofifa.org/flags/18.png,65,82,Paris Saint-Germain,https://cdn.sofifa.org/24/17/teams/73.png,€925K,€2K,1690,64,47,70,81,73,45,58,47,61,42,40,15,12,6,7,9,57,229195,51,54,78,53,59,52,55,61,76,57,61,68,56,64,46,69,41
314,187218,M. Jiménez,26,https://cdn.sofifa.org/48/17/players/187218.png,Mexico,https://cdn.sofifa.org/flags/83.png,65,67,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€525K,€4K,1011,41,12,55,50,22,13,13,14,13,13,14,65,66,65,64,67,12,187218,24,52,17,15,14,22,13,51,18,23,13,44,39,12,40,14,14
315,237692,P. Foden,16,https://cdn.sofifa.org/48/17/players/237692.png,England,https://cdn.sofifa.org/flags/14.png,65,84,Manchester City,https://cdn.sofifa.org/24/17/teams/10.png,€1M,€1K,1691,83,47,84,75,65,69,55,58,61,55,53,8,15,6,10,13,47,237692,49,54,61,56,53,44,60,62,65,65,46,74,69,49,38,68,43
316,232620,K. Omori,24,https://cdn.sofifa.org/48/17/players/232620.png,Japan,https://cdn.sofifa.org/flags/163.png,65,67,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€650K,€1K,1607,60,29,79,88,67,52,67,61,65,64,38,10,6,13,13,7,39,232620,33,78,69,42,31,54,59,56,72,59,25,62,60,30,58,58,55
317,226775,J. Chapman,22,https://cdn.sofifa.org/48/17/players/226775.png,Canada,https://cdn.sofifa.org/flags/70.png,65,73,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€775K,€2K,1743,69,69,62,67,68,63,49,62,67,52,52,12,9,13,12,9,55,226775,52,69,61,55,49,56,62,66,66,59,47,63,72,54,67,64,54
318,232939,Y. Nakasaka,18,https://cdn.sofifa.org/48/17/players/232939.png,Japan,https://cdn.sofifa.org/flags/163.png,65,79,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€1M,€1K,1714,79,57,77,83,61,52,64,63,57,68,38,13,14,15,11,14,54,232939,43,59,58,46,36,42,67,69,69,58,42,78,68,38,51,63,59
319,229879,D. Romney,23,https://cdn.sofifa.org/48/17/players/229879.png,United States,https://cdn.sofifa.org/flags/95.png,65,72,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€650K,€2K,1496,69,70,49,51,61,49,50,43,58,24,34,9,12,8,5,14,65,229879,61,74,48,24,62,35,41,54,59,27,57,68,67,63,75,33,26
320,233774,A. Messidoro,19,https://cdn.sofifa.org/48/17/players/233774.png,Argentina,https://cdn.sofifa.org/flags/52.png,64,79,Boca Juniors,https://cdn.sofifa.org/24/17/teams/1877.png,€900K,€5K,1652,82,52,90,88,62,64,65,56,61,55,59,9,12,11,11,7,54,233774,25,67,55,59,24,53,56,51,68,61,35,78,61,36,37,64,48
321,236610,M. Kean,16,https://cdn.sofifa.org/48/17/players/236610.png,Italy,https://cdn.sofifa.org/flags/27.png,64,86,Juventus,https://cdn.sofifa.org/24/17/teams/45.png,€925K,€1K,1524,69,43,65,63,69,58,49,56,68,69,43,13,8,10,7,9,58,236610,21,69,41,58,14,65,61,56,56,62,16,69,55,17,64,51,50
322,203338,A. Morgan,25,https://cdn.sofifa.org/48/17/players/203338.png,Canada,https://cdn.sofifa.org/flags/70.png,64,65,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€400K,€2K,1678,79,69,78,69,58,52,60,60,63,34,33,15,10,7,14,14,52,203338,59,67,53,40,61,44,56,58,59,42,63,84,60,63,58,59,37
323,211322,J. Untersee,22,https://cdn.sofifa.org/48/17/players/211322.png,Switzerland,https://cdn.sofifa.org/flags/47.png,64,70,Juventus,https://cdn.sofifa.org/24/17/teams/45.png,€500K,€5K,1558,69,46,65,66,55,52,59,52,55,32,34,4,3,4,4,4,65,211322,57,74,54,45,64,57,33,50,59,55,68,69,69,67,54,34,32
324,230012,Gustavo Hebling,20,https://cdn.sofifa.org/48/17/players/230012.png,Brazil,https://cdn.sofifa.org/flags/54.png,64,73,Paris Saint-Germain,https://cdn.sofifa.org/24/17/teams/73.png,€650K,€4K,1752,62,65,66,64,65,65,67,63,62,45,63,7,11,15,9,14,49,230012,64,62,70,61,57,48,54,67,65,63,59,60,64,64,55,59,53
325,228813,Aleix García,19,https://cdn.sofifa.org/48/17/players/228813.png,Spain,https://cdn.sofifa.org/flags/45.png,64,81,Manchester City,https://cdn.sofifa.org/24/17/teams/10.png,€875K,€4K,1652,66,45,72,81,71,70,54,65,65,61,50,16,8,9,10,7,43,228813,42,55,72,51,44,49,48,51,74,62,48,67,61,46,48,67,44
326,232922,S. Kobayashi,22,https://cdn.sofifa.org/48/17/players/232922.png,Japan,https://cdn.sofifa.org/flags/163.png,64,72,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€625K,€1K,1557,76,53,63,72,68,42,64,38,62,55,35,14,9,14,7,8,43,232922,43,70,55,37,36,40,60,47,62,46,45,76,70,37,59,57,36
327,232929,M. Mihara,27,https://cdn.sofifa.org/48/17/players/232929.png,Japan,https://cdn.sofifa.org/flags/163.png,64,64,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€425K,€2K,1658,63,78,56,73,65,52,42,33,53,44,39,14,7,6,6,6,65,232929,67,70,69,63,66,41,47,66,64,40,65,60,83,67,59,55,26
328,202467,J. McBean,21,https://cdn.sofifa.org/48/17/players/202467.png,United States,https://cdn.sofifa.org/flags/95.png,64,74,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€725K,€2K,1579,63,65,64,66,62,56,38,61,59,61,70,15,8,11,6,11,62,202467,25,71,31,50,20,63,62,59,50,77,22,66,55,23,79,45,59
329,212468,J. Basulto,24,https://cdn.sofifa.org/48/17/players/212468.png,Mexico,https://cdn.sofifa.org/flags/83.png,64,67,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€475K,€2K,1584,55,62,55,55,60,57,47,40,43,42,39,7,14,8,16,15,62,212468,61,64,60,42,62,49,39,58,61,59,63,58,65,63,73,52,35
330,237310,D. Mitchell,19,https://cdn.sofifa.org/48/17/players/237310.png,England,https://cdn.sofifa.org/flags/14.png,64,80,Manchester United,https://cdn.sofifa.org/24/17/teams/11.png,€800K,€4K,1731,77,55,71,65,67,57,62,44,68,57,36,13,7,12,9,12,58,237310,58,65,61,64,59,64,45,61,63,61,61,76,58,62,55,55,50
331,235266,C. Früchtl,16,https://cdn.sofifa.org/48/17/players/235266.png,Germany,https://cdn.sofifa.org/flags/21.png,63,85,FC Bayern Munich,https://cdn.sofifa.org/24/17/teams/21.png,€650K,€1K,888,25,26,26,23,17,22,10,15,13,11,14,67,64,63,58,64,11,235266,11,40,25,8,11,13,6,49,29,29,13,23,19,10,63,23,9
332,237595,M. Friedl,18,https://cdn.sofifa.org/48/17/players/237595.png,Austria,https://cdn.sofifa.org/flags/4.png,63,79,FC Bayern Munich,https://cdn.sofifa.org/24/17/teams/21.png,€575K,€1K,1548,69,56,59,64,58,44,62,37,63,32,42,11,15,6,6,7,56,237595,61,65,34,41,59,45,54,62,41,36,67,68,59,68,61,47,37
333,235825,M. Benítez,20,https://cdn.sofifa.org/48/17/players/235825.png,Mexico,https://cdn.sofifa.org/flags/83.png,63,77,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€750K,€1K,1616,78,29,79,78,63,47,66,43,65,60,37,13,10,11,5,5,64,235825,19,64,58,48,51,60,63,56,59,53,53,75,65,59,32,45,50
334,207967,R. Garcia,27,https://cdn.sofifa.org/48/17/players/207967.png,United States,https://cdn.sofifa.org/flags/95.png,63,63,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€270K,€3K,1817,77,79,89,91,61,58,57,69,59,48,65,13,10,11,7,6,35,207967,62,73,60,63,62,54,56,61,66,75,57,69,72,59,52,55,44
335,233084,N. Molina Lucero,18,https://cdn.sofifa.org/48/17/players/233084.png,Argentina,https://cdn.sofifa.org/flags/52.png,63,75,Boca Juniors,https://cdn.sofifa.org/24/17/teams/1877.png,€450K,€1K,1590,75,60,69,70,61,58,65,52,60,24,32,12,13,8,5,10,47,233084,56,71,52,38,60,38,48,56,60,53,58,72,74,59,58,44,30
336,222078,B. Jamieson IV,19,https://cdn.sofifa.org/48/17/players/222078.png,United States,https://cdn.sofifa.org/flags/95.png,63,74,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€525K,€1K,1597,86,50,79,73,62,63,49,54,71,63,31,13,12,11,8,16,53,222078,26,68,32,58,27,60,57,57,52,64,21,85,60,33,54,53,59
337,237698,C. Gribbin,17,https://cdn.sofifa.org/48/17/players/237698.png,England,https://cdn.sofifa.org/flags/14.png,63,81,Manchester United,https://cdn.sofifa.org/24/17/teams/11.png,€650K,€2K,1630,73,50,56,67,67,51,62,58,68,45,72,7,11,12,7,14,54,237698,42,55,60,55,40,48,59,60,66,65,40,74,64,35,44,56,44
338,234371,R. Descamps,20,https://cdn.sofifa.org/48/17/players/234371.png,France,https://cdn.sofifa.org/flags/18.png,63,71,Paris Saint-Germain,https://cdn.sofifa.org/24/17/teams/73.png,€425K,€3K,841,33,22,29,24,11,22,10,13,9,9,12,64,61,59,65,60,14,234371,8,32,16,6,7,12,7,61,21,17,10,26,20,11,63,23,6
339,237699,Z. Dearnley,17,https://cdn.sofifa.org/48/17/players/237699.png,England,https://cdn.sofifa.org/flags/14.png,63,80,Manchester United,https://cdn.sofifa.org/24/17/teams/11.png,€650K,€2K,1576,72,64,52,67,63,46,55,48,64,62,48,7,8,11,7,11,62,237699,48,56,57,46,30,53,66,52,59,66,31,71,55,30,58,55,42
340,222104,T. Adarabioyo,18,https://cdn.sofifa.org/48/17/players/222104.png,England,https://cdn.sofifa.org/flags/14.png,63,83,Manchester City,https://cdn.sofifa.org/24/17/teams/10.png,€575K,€1K,1416,65,52,58,56,62,70,30,26,44,30,22,14,11,11,8,9,65,222104,52,68,49,22,61,35,28,54,59,31,63,60,75,66,73,32,25
341,237238,S. McTominay,19,https://cdn.sofifa.org/48/17/players/237238.png,Scotland,https://cdn.sofifa.org/flags/42.png,63,77,Manchester United,https://cdn.sofifa.org/24/17/teams/11.png,€675K,€3K,1701,64,64,53,44,64,57,61,45,55,55,34,9,6,6,10,11,66,237238,57,65,62,61,58,62,61,62,68,64,57,69,60,60,72,63,53
342,232916,K. Ogawa,23,https://cdn.sofifa.org/48/17/players/232916.png,Japan,https://cdn.sofifa.org/flags/163.png,63,66,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€425K,€1K,1683,72,53,70,81,60,47,63,54,68,64,43,12,11,9,11,11,47,232916,54,61,57,55,54,59,56,55,61,58,51,71,57,49,52,53,51
343,239335,Óscar Rodríguez,18,https://cdn.sofifa.org/48/17/players/239335.png,Spain,https://cdn.sofifa.org/flags/45.png,63,79,Real Madrid CF,https://cdn.sofifa.org/24/17/teams/243.png,€650K,€1K,1648,64,43,65,75,67,57,42,75,65,61,82,12,7,9,11,7,42,239335,60,59,67,63,32,50,60,62,70,53,43,62,50,37,52,59,42
344,239127,A. Mayorga,19,https://cdn.sofifa.org/48/17/players/239127.png,Mexico,https://cdn.sofifa.org/flags/83.png,62,77,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€525K,€1K,1659,71,60,74,72,53,45,60,41,58,37,47,8,6,6,13,10,62,239127,59,57,64,43,66,48,56,54,66,63,59,69,54,64,66,46,47
345,227877,R. Pereira de Sa,19,https://cdn.sofifa.org/48/17/players/227877.png,France,https://cdn.sofifa.org/flags/18.png,62,74,Paris Saint-Germain,https://cdn.sofifa.org/24/17/teams/73.png,€450K,€3K,1735,78,62,73,71,64,48,58,47,64,60,55,8,16,14,8,15,59,227877,57,53,62,48,50,55,60,58,66,59,54,75,56,55,55,62,58
346,236837,N. Schiappacasse,17,https://cdn.sofifa.org/48/17/players/236837.png,Uruguay,https://cdn.sofifa.org/flags/60.png,62,78,Atlético Madrid,https://cdn.sofifa.org/24/17/teams/240.png,€550K,€2K,1440,64,30,62,65,63,49,53,43,68,67,45,13,12,11,6,14,50,236837,21,41,35,69,17,51,59,53,54,62,23,72,42,25,53,56,41
347,240178,D. Cortés,18,https://cdn.sofifa.org/48/17/players/240178.png,Mexico,https://cdn.sofifa.org/flags/83.png,62,76,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€475K,€1K,1557,73,52,52,79,51,42,63,37,63,48,39,13,13,12,7,9,56,240178,55,59,62,31,58,44,48,56,63,26,60,70,71,60,42,52,33
348,239945,F. Beltrán,18,https://cdn.sofifa.org/48/17/players/239945.png,Mexico,https://cdn.sofifa.org/flags/83.png,62,75,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€475K,€1K,1603,70,40,75,92,67,66,53,58,64,51,53,10,13,8,10,10,50,239945,31,51,66,40,38,56,46,52,68,55,55,71,44,53,39,62,52
349,235365,Juan Moreno,19,https://cdn.sofifa.org/48/17/players/235365.png,Spain,https://cdn.sofifa.org/flags/45.png,62,71,Atlético Madrid,https://cdn.sofifa.org/24/17/teams/240.png,€375K,€3K,1550,62,46,72,79,62,49,67,53,68,51,55,5,12,11,15,9,47,235365,43,56,59,53,31,50,54,55,66,46,42,68,41,43,36,56,37
350,235368,E. Torres,18,https://cdn.sofifa.org/48/17/players/235368.png,Mexico,https://cdn.sofifa.org/flags/83.png,62,72,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€375K,€1K,1499,74,32,69,78,62,51,60,54,65,60,39,10,13,10,9,11,43,235368,24,45,60,46,31,61,51,55,64,60,29,76,51,29,27,53,48
351,237184,K. Bare,18,https://cdn.sofifa.org/48/17/players/237184.png,Albania,https://cdn.sofifa.org/flags/1.png,62,75,Atlético Madrid,https://cdn.sofifa.org/24/17/teams/240.png,€475K,€2K,1628,69,59,63,73,54,42,37,39,57,54,40,13,12,11,11,13,50,237184,52,60,66,52,52,39,64,60,70,50,49,70,77,47,71,62,32
352,237957,N. Smith,21,https://cdn.sofifa.org/48/17/players/237957.png,United States,https://cdn.sofifa.org/flags/95.png,62,67,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€325K,€1K,1585,77,71,69,72,60,49,54,43,59,22,20,9,10,6,7,8,59,237957,54,71,58,38,57,38,51,60,64,37,58,74,68,62,65,55,29
353,206249,N. Hasler,25,https://cdn.sofifa.org/48/17/players/206249.png,Liechtenstein,https://cdn.sofifa.org/flags/29.png,62,63,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€325K,€2K,1638,68,65,72,72,66,55,52,48,63,42,33,14,13,9,11,11,48,206249,60,59,60,42,47,47,42,64,65,50,55,68,77,62,55,62,36
354,236467,F. Götze,18,https://cdn.sofifa.org/48/17/players/236467.png,Germany,https://cdn.sofifa.org/flags/21.png,62,76,FC Bayern Munich,https://cdn.sofifa.org/24/17/teams/21.png,€500K,€1K,1376,53,52,66,64,42,43,35,29,38,26,28,13,13,11,12,7,65,236467,58,63,38,27,62,30,23,56,47,41,65,50,59,66,69,35,33
355,239544,K. Magaña,18,https://cdn.sofifa.org/48/17/players/239544.png,Mexico,https://cdn.sofifa.org/flags/83.png,62,78,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€550K,€1K,1531,76,32,66,76,61,52,62,47,67,65,46,8,9,7,10,8,44,239544,21,47,60,43,26,63,50,58,62,72,35,72,69,30,42,46,51
356,238291,M. Boulahia,19,https://cdn.sofifa.org/48/17/players/238291.png,Algeria,https://cdn.sofifa.org/flags/97.png,62,75,Atlético Madrid,https://cdn.sofifa.org/24/17/teams/240.png,€500K,€4K,1426,65,26,51,53,58,51,35,50,61,70,52,12,8,11,6,7,59,238291,12,68,31,62,15,61,57,56,55,60,13,63,62,17,68,47,55
357,232919,N. Fujita,29,https://cdn.sofifa.org/48/17/players/232919.png,Japan,https://cdn.sofifa.org/flags/163.png,62,62,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€260K,€1K,1617,61,53,72,70,64,47,64,45,53,44,35,11,13,14,5,11,41,232919,53,63,62,58,50,43,47,66,68,55,53,59,62,61,66,62,33
358,223962,R. Kongolo,18,https://cdn.sofifa.org/48/17/players/223962.png,Netherlands,https://cdn.sofifa.org/flags/34.png,62,82,Manchester City,https://cdn.sofifa.org/24/17/teams/10.png,€500K,€1K,1596,68,61,64,62,61,41,38,42,49,41,43,13,14,11,7,13,50,223962,63,69,57,39,58,31,39,55,61,60,61,76,72,63,78,43,34
359,229881,A. Lassiter,21,https://cdn.sofifa.org/48/17/players/229881.png,Costa Rica,https://cdn.sofifa.org/flags/72.png,62,71,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€450K,€2K,1505,84,25,75,70,58,55,34,58,64,59,65,8,13,9,7,15,53,229881,18,73,30,64,12,63,59,57,46,71,17,83,60,14,53,40,48
360,240177,B. Galindo,17,https://cdn.sofifa.org/48/17/players/240177.png,Mexico,https://cdn.sofifa.org/flags/83.png,61,77,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€400K,€1K,1338,64,50,41,53,37,45,26,28,35,27,31,14,8,11,14,6,62,240177,63,72,45,21,62,39,25,47,44,43,58,59,59,63,73,29,29
361,232756,F. Tomori,18,https://cdn.sofifa.org/48/17/players/232756.png,England,https://cdn.sofifa.org/flags/14.png,61,78,Chelsea,https://cdn.sofifa.org/24/17/teams/5.png,€400K,€1K,1441,77,67,56,57,38,50,49,29,49,31,40,10,13,10,11,7,62,232756,63,57,46,34,58,27,32,48,48,41,61,75,53,63,67,36,26
362,231227,N. Dorsch,18,https://cdn.sofifa.org/48/17/players/231227.png,Germany,https://cdn.sofifa.org/flags/21.png,61,78,FC Bayern Munich,https://cdn.sofifa.org/24/17/teams/21.png,€400K,€1K,1607,68,59,76,77,65,53,52,47,64,36,41,12,9,5,9,5,57,231227,56,72,59,43,58,32,47,55,65,53,61,57,61,59,57,52,38
363,231228,F. Benko,18,https://cdn.sofifa.org/48/17/players/231228.png,Germany,https://cdn.sofifa.org/flags/21.png,61,78,FC Bayern Munich,https://cdn.sofifa.org/24/17/teams/21.png,€450K,€2K,1643,65,51,68,68,66,54,47,66,65,39,51,9,11,7,9,7,55,231228,53,59,63,65,42,52,53,56,65,63,53,62,55,48,55,57,58
364,238155,O. Alseth,21,https://cdn.sofifa.org/48/17/players/238155.png,Norway,https://cdn.sofifa.org/flags/36.png,61,69,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€290K,€1K,1571,73,70,60,60,56,50,53,37,58,36,36,10,8,11,11,12,58,238155,55,64,42,46,56,57,41,56,58,48,56,77,69,59,74,32,32
365,230774,J. Clarke-Salter,18,https://cdn.sofifa.org/48/17/players/230774.png,England,https://cdn.sofifa.org/flags/14.png,61,79,Chelsea,https://cdn.sofifa.org/24/17/teams/5.png,€400K,€1K,1396,66,45,47,55,46,56,36,33,31,32,28,8,12,11,9,6,64,230774,61,67,54,25,59,41,28,53,48,44,65,67,66,68,57,34,30
366,238225,Olabe,20,https://cdn.sofifa.org/48/17/players/238225.png,Spain,https://cdn.sofifa.org/flags/45.png,61,70,Atlético Madrid,https://cdn.sofifa.org/24/17/teams/240.png,€350K,€3K,1513,62,40,56,64,64,58,57,47,60,57,45,6,10,10,6,13,44,238225,32,57,64,45,40,44,56,63,68,59,45,63,49,43,51,55,38
367,233181,S. Otsuki,27,https://cdn.sofifa.org/48/17/players/233181.png,Japan,https://cdn.sofifa.org/flags/163.png,61,61,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€230K,€2K,1634,64,72,71,63,60,52,43,64,59,61,57,15,8,6,10,10,59,233181,36,65,33,66,23,63,59,63,58,79,21,63,68,27,72,54,62
368,237317,R. Macek,19,https://cdn.sofifa.org/48/17/players/237317.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,60,74,Juventus,https://cdn.sofifa.org/24/17/teams/45.png,€375K,€2K,1638,69,56,63,52,60,53,63,63,67,49,41,6,15,12,14,9,39,237317,48,42,56,62,37,54,51,51,66,68,47,75,64,53,68,63,55
369,238446,Tachi,18,https://cdn.sofifa.org/48/17/players/238446.png,Spain,https://cdn.sofifa.org/flags/45.png,60,77,Atlético Madrid,https://cdn.sofifa.org/24/17/teams/240.png,€325K,€1K,1371,63,48,40,64,57,37,33,30,40,26,28,11,12,13,15,8,73,238446,59,67,41,25,46,30,23,41,58,41,62,68,61,66,59,31,32
370,201353,J. Kempin,23,https://cdn.sofifa.org/48/17/players/201353.png,United States,https://cdn.sofifa.org/flags/95.png,60,65,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€220K,€1K,1071,58,44,38,29,18,40,15,16,14,12,9,61,60,61,57,60,19,201353,22,68,37,13,12,22,14,53,33,22,12,56,45,12,53,14,12
371,237194,S. Camargo,21,https://cdn.sofifa.org/48/17/players/237194.png,Canada,https://cdn.sofifa.org/flags/70.png,60,69,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€250K,€1K,1665,68,74,71,83,60,59,53,51,55,34,58,8,8,12,9,9,55,237194,59,64,56,51,59,64,40,59,59,57,54,67,65,55,62,46,40
372,237222,B. Aubrey,21,https://cdn.sofifa.org/48/17/players/237222.png,United States,https://cdn.sofifa.org/flags/95.png,60,67,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€230K,€1K,1455,59,65,52,42,48,46,37,38,35,33,49,8,8,8,12,6,44,237222,59,69,41,41,59,53,35,55,48,54,55,68,66,61,80,38,29
373,239591,A. López,20,https://cdn.sofifa.org/48/17/players/239591.png,Mexico,https://cdn.sofifa.org/flags/83.png,60,70,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€300K,€1K,1581,73,49,52,80,66,60,56,52,57,47,45,8,7,9,8,5,48,239591,28,58,65,41,45,55,63,51,66,53,60,66,61,51,48,57,51
374,240108,C. Zamora,20,https://cdn.sofifa.org/48/17/players/240108.png,Mexico,https://cdn.sofifa.org/flags/83.png,60,70,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€270K,€1K,1256,58,50,23,26,41,43,31,35,33,28,34,15,10,15,8,7,60,240108,54,24,32,28,68,46,28,56,41,45,65,30,64,66,74,30,31
