,Unnamed: 0,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
123,123,164468,G. Cahill,31,https://cdn.sofifa.org/48/18/players/164468.png,England,https://cdn.sofifa.org/flags/14.png,84,84,Chelsea,https://cdn.sofifa.org/24/18/teams/5.png,€21M,€160K,1839
124,124,146530,Dani Alves,34,https://cdn.sofifa.org/48/18/players/146530.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,84,Paris Saint-Germain,https://cdn.sofifa.org/24/18/teams/73.png,€9M,€115K,2208
125,125,143076,A. Gómez,29,https://cdn.sofifa.org/48/18/players/143076.png,Argentina,https://cdn.sofifa.org/flags/52.png,84,84,Atalanta,https://cdn.sofifa.org/24/18/teams/39.png,€31M,€60K,2013
126,126,106231,Aduriz,36,https://cdn.sofifa.org/48/18/players/106231.png,Spain,https://cdn.sofifa.org/flags/45.png,84,84,Athletic Club de Bilbao,https://cdn.sofifa.org/24/18/teams/448.png,€11M,€38K,1987
127,127,231747,K. Mbappé,18,https://cdn.sofifa.org/48/18/players/231747.png,France,https://cdn.sofifa.org/flags/18.png,83,94,Paris Saint-Germain,https://cdn.sofifa.org/24/18/teams/73.png,€41.5M,€31K,2050
128,128,231443,O. Dembélé,20,https://cdn.sofifa.org/48/18/players/231443.png,France,https://cdn.sofifa.org/flags/18.png,83,92,FC Barcelona,https://cdn.sofifa.org/24/18/teams/241.png,€40M,€150K,1969
129,129,220971,N. Keïta,22,https://cdn.sofifa.org/48/18/players/220971.png,Guinea,https://cdn.sofifa.org/flags/118.png,83,88,RB Leipzig,https://cdn.sofifa.org/24/18/teams/112172.png,€34M,€68K,2055
130,130,216460,J. Giménez,22,https://cdn.sofifa.org/48/18/players/216460.png,Uruguay,https://cdn.sofifa.org/flags/60.png,83,87,Atlético Madrid,https://cdn.sofifa.org/24/18/teams/240.png,€28.5M,€53K,1760
131,131,215316,G. Rulli,25,https://cdn.sofifa.org/48/18/players/215316.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,89,Real Sociedad,https://cdn.sofifa.org/24/18/teams/457.png,€25.5M,€28K,1284
132,132,213565,T. Lemar,21,https://cdn.sofifa.org/48/18/players/213565.png,France,https://cdn.sofifa.org/flags/18.png,83,91,AS Monaco,https://cdn.sofifa.org/24/18/teams/69.png,€38.5M,€37K,2171
133,133,212814,João Mário,24,https://cdn.sofifa.org/48/18/players/212814.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,88,Inter,https://cdn.sofifa.org/24/18/teams/44.png,€34M,€70K,2098
134,134,212190,N. Süle,21,https://cdn.sofifa.org/48/18/players/212190.png,Germany,https://cdn.sofifa.org/flags/21.png,83,89,FC Bayern Munich,https://cdn.sofifa.org/24/18/teams/21.png,€30.5M,€78K,1630
135,135,210257,Ederson,23,https://cdn.sofifa.org/48/18/players/210257.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,89,Manchester City,https://cdn.sofifa.org/24/18/teams/10.png,€26M,€87K,1320
136,136,209499,Fabinho,23,https://cdn.sofifa.org/48/18/players/209499.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,88,AS Monaco,https://cdn.sofifa.org/24/18/teams/69.png,€29.5M,€37K,2114
137,137,209331,M. Salah,25,https://cdn.sofifa.org/48/18/players/209331.png,Egypt,https://cdn.sofifa.org/flags/111.png,83,86,Liverpool,https://cdn.sofifa.org/24/18/teams/9.png,€32.5M,€135K,2032
138,138,208596,A. Belotti,23,https://cdn.sofifa.org/48/18/players/208596.png,Italy,https://cdn.sofifa.org/flags/27.png,83,90,Torino,https://cdn.sofifa.org/24/18/teams/54.png,€37M,€58K,1935
139,139,208448,E. Forsberg,25,https://cdn.sofifa.org/48/18/players/208448.png,Sweden,https://cdn.sofifa.org/flags/46.png,83,85,RB Leipzig,https://cdn.sofifa.org/24/18/teams/112172.png,€31.5M,€75K,1949
140,140,207865,Marquinhos,23,https://cdn.sofifa.org/48/18/players/207865.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,89,Paris Saint-Germain,https://cdn.sofifa.org/24/18/teams/73.png,€30.5M,€75K,1869
141,141,207566,William Carvalho,25,https://cdn.sofifa.org/48/18/players/207566.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,86,Sporting CP,https://cdn.sofifa.org/24/18/teams/237.png,€27.5M,€21K,1967
142,142,205600,S. Umtiti,23,https://cdn.sofifa.org/48/18/players/205600.png,France,https://cdn.sofifa.org/flags/18.png,83,88,FC Barcelona,https://cdn.sofifa.org/24/18/teams/241.png,€29.5M,€135K,2109
143,143,204485,R. Mahrez,26,https://cdn.sofifa.org/48/18/players/204485.png,Algeria,https://cdn.sofifa.org/flags/97.png,83,84,Leicester City,https://cdn.sofifa.org/24/18/teams/95.png,€30.5M,€88K,1935
144,144,203376,V. van Dijk,25,https://cdn.sofifa.org/48/18/players/203376.png,Netherlands,https://cdn.sofifa.org/flags/34.png,83,86,Southampton,https://cdn.sofifa.org/24/18/teams/17.png,€27.5M,€89K,2011
145,145,201942,Roberto Firmino,25,https://cdn.sofifa.org/48/18/players/201942.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,87,Liverpool,https://cdn.sofifa.org/24/18/teams/9.png,€34M,€135K,2101
146,146,200888,Danilo Pereira,25,https://cdn.sofifa.org/48/18/players/200888.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,86,FC Porto,https://cdn.sofifa.org/24/18/teams/236.png,€27.5M,€18K,2029
147,147,199715,Vitolo,27,https://cdn.sofifa.org/48/18/players/199715.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,UD Las Palmas,https://cdn.sofifa.org/24/18/teams/472.png,€27M,€68K,1983
148,148,199482,A. Lopes,26,https://cdn.sofifa.org/48/18/players/199482.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,86,Olympique Lyonnais,https://cdn.sofifa.org/24/18/teams/66.png,€22.5M,€60K,1317
149,149,198176,S. de Vrij,25,https://cdn.sofifa.org/48/18/players/198176.png,Netherlands,https://cdn.sofifa.org/flags/34.png,83,88,Lazio,https://cdn.sofifa.org/24/18/teams/46.png,€29M,€56K,1783
150,150,198009,M. Perin,24,https://cdn.sofifa.org/48/18/players/198009.png,Italy,https://cdn.sofifa.org/flags/27.png,83,88,Genoa,https://cdn.sofifa.org/24/18/teams/110556.png,€25M,€28K,1246
151,151,197061,J. Matip,25,https://cdn.sofifa.org/48/18/players/197061.png,Cameroon,https://cdn.sofifa.org/flags/103.png,83,85,Liverpool,https://cdn.sofifa.org/24/18/teams/9.png,€26.5M,€110K,1884
152,152,193474,I. Gueye,27,https://cdn.sofifa.org/48/18/players/193474.png,Senegal,https://cdn.sofifa.org/flags/136.png,83,84,Everton,https://cdn.sofifa.org/24/18/teams/7.png,€24.5M,€115K,2045
153,153,192629,Iago Aspas,29,https://cdn.sofifa.org/48/18/players/192629.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,RC Celta de Vigo,https://cdn.sofifa.org/24/18/teams/450.png,€26M,€39K,2012
154,154,192366,N. Otamendi,29,https://cdn.sofifa.org/48/18/players/192366.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,Manchester City,https://cdn.sofifa.org/24/18/teams/10.png,€20M,€140K,1886
155,155,191202,N. Matić,28,https://cdn.sofifa.org/48/18/players/191202.png,Serbia,https://cdn.sofifa.org/flags/51.png,83,83,Manchester United,https://cdn.sofifa.org/24/18/teams/11.png,€21M,€140K,2120
156,156,191180,J. Pastore,28,https://cdn.sofifa.org/48/18/players/191180.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,Paris Saint-Germain,https://cdn.sofifa.org/24/18/teams/73.png,€25.5M,€100K,2066
157,157,189513,Parejo,28,https://cdn.sofifa.org/48/18/players/189513.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Valencia CF,https://cdn.sofifa.org/24/18/teams/461.png,€25.5M,€45K,2089
158,158,189358,S. Kagawa,28,https://cdn.sofifa.org/48/18/players/189358.png,Japan,https://cdn.sofifa.org/flags/163.png,83,83,Borussia Dortmund,https://cdn.sofifa.org/24/18/teams/22.png,€26M,€75K,1874
159,159,189125,G. Bonaventura,27,https://cdn.sofifa.org/48/18/players/189125.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,Milan,https://cdn.sofifa.org/24/18/teams/47.png,€26.5M,€115K,2197
160,160,189068,B. Dost,28,https://cdn.sofifa.org/48/18/players/189068.png,Netherlands,https://cdn.sofifa.org/flags/34.png,83,83,Sporting CP,https://cdn.sofifa.org/24/18/teams/237.png,€27M,€28K,1809
161,161,188377,K. Walker,27,https://cdn.sofifa.org/48/18/players/188377.png,England,https://cdn.sofifa.org/flags/14.png,83,84,Manchester City,https://cdn.sofifa.org/24/18/teams/10.png,€24M,€130K,2164
162,162,188152,Oscar,25,https://cdn.sofifa.org/48/18/players/188152.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,86,,https://cdn.sofifa.org/flags/54.png,€0,€0,1961
163,163,187936,S. N'Zonzi,28,https://cdn.sofifa.org/48/18/players/187936.png,France,https://cdn.sofifa.org/flags/18.png,83,83,Sevilla FC,https://cdn.sofifa.org/24/18/teams/481.png,€21M,€25K,2032
164,164,186547,M. Musacchio,26,https://cdn.sofifa.org/48/18/players/186547.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,86,Milan,https://cdn.sofifa.org/24/18/teams/47.png,€27M,€105K,1917
165,165,185239,O. Toprak,27,https://cdn.sofifa.org/48/18/players/185239.png,Turkey,https://cdn.sofifa.org/flags/48.png,83,84,Borussia Dortmund,https://cdn.sofifa.org/24/18/teams/22.png,€24.5M,€66K,1864
166,166,185020,José Callejón,30,https://cdn.sofifa.org/48/18/players/185020.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Napoli,https://cdn.sofifa.org/24/18/teams/48.png,€24.5M,€87K,1987
167,167,184826,Adrien Silva,28,https://cdn.sofifa.org/48/18/players/184826.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,83,,https://cdn.sofifa.org/flags/38.png,€0,€0,2174
168,168,184431,S. Giovinco,30,https://cdn.sofifa.org/48/18/players/184431.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,Toronto FC,https://cdn.sofifa.org/24/18/teams/111651.png,€25M,€15K,1961
169,169,184144,N. Gaitán,29,https://cdn.sofifa.org/48/18/players/184144.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,Atlético Madrid,https://cdn.sofifa.org/24/18/teams/240.png,€25.5M,€70K,2006
170,170,181783,M. Mandžukić,31,https://cdn.sofifa.org/48/18/players/181783.png,Croatia,https://cdn.sofifa.org/flags/10.png,83,83,Juventus,https://cdn.sofifa.org/24/18/teams/45.png,€23.5M,€135K,2104
171,171,180819,A. Lallana,29,https://cdn.sofifa.org/48/18/players/180819.png,England,https://cdn.sofifa.org/flags/14.png,83,83,Liverpool,https://cdn.sofifa.org/24/18/teams/9.png,€25M,€135K,2141
172,172,179784,B. Höwedes,29,https://cdn.sofifa.org/48/18/players/179784.png,Germany,https://cdn.sofifa.org/flags/21.png,83,83,Juventus,https://cdn.sofifa.org/24/18/teams/45.png,€20M,€50K,1862
173,173,178562,E. Banega,29,https://cdn.sofifa.org/48/18/players/178562.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,Sevilla FC,https://cdn.sofifa.org/24/18/teams/481.png,€25.5M,€27K,2086
174,174,178005,Rui Patrício,29,https://cdn.sofifa.org/48/18/players/178005.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,83,Sporting CP,https://cdn.sofifa.org/24/18/teams/237.png,€17.5M,€19K,1350
175,175,177683,Y. Sommer,28,https://cdn.sofifa.org/48/18/players/177683.png,Switzerland,https://cdn.sofifa.org/flags/47.png,83,84,Borussia Mönchengladbach,https://cdn.sofifa.org/24/18/teams/23.png,€21M,€39K,1299
176,176,177358,M. Schneiderlin,27,https://cdn.sofifa.org/48/18/players/177358.png,France,https://cdn.sofifa.org/flags/18.png,83,85,Everton,https://cdn.sofifa.org/24/18/teams/7.png,€25.5M,€115K,2078
177,177,176769,Jonas,33,https://cdn.sofifa.org/48/18/players/176769.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,SL Benfica,https://cdn.sofifa.org/24/18/teams/234.png,€16.5M,€21K,2006
178,178,176600,K. Gameiro,30,https://cdn.sofifa.org/48/18/players/176600.png,France,https://cdn.sofifa.org/flags/18.png,83,83,Atlético Madrid,https://cdn.sofifa.org/24/18/teams/240.png,€25M,€73K,2040
179,179,173771,L. Piszczek,32,https://cdn.sofifa.org/48/18/players/173771.png,Poland,https://cdn.sofifa.org/flags/37.png,83,83,Borussia Dortmund,https://cdn.sofifa.org/24/18/teams/22.png,€14.5M,€66K,2143
180,180,170481,E. Garay,30,https://cdn.sofifa.org/48/18/players/170481.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,Valencia CF,https://cdn.sofifa.org/24/18/teams/461.png,€19M,€40K,1952
181,181,167905,A. Valencia,31,https://cdn.sofifa.org/48/18/players/167905.png,Ecuador,https://cdn.sofifa.org/flags/57.png,83,83,Manchester United,https://cdn.sofifa.org/24/18/teams/11.png,€17M,€130K,2185
182,182,163587,K. Schmeichel,30,https://cdn.sofifa.org/48/18/players/163587.png,Denmark,https://cdn.sofifa.org/flags/13.png,83,84,Leicester City,https://cdn.sofifa.org/24/18/teams/95.png,€19M,€65K,1355
183,183,162240,M. Dembélé,29,https://cdn.sofifa.org/48/18/players/162240.png,Belgium,https://cdn.sofifa.org/flags/7.png,83,83,Tottenham Hotspur,https://cdn.sofifa.org/24/18/teams/18.png,€25M,€115K,2186
184,184,161956,Borja Valero,32,https://cdn.sofifa.org/48/18/players/161956.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Inter,https://cdn.sofifa.org/24/18/teams/44.png,€20M,€80K,2089
185,185,159147,L. Perrin,31,https://cdn.sofifa.org/48/18/players/159147.png,France,https://cdn.sofifa.org/flags/18.png,83,83,AS Saint-Étienne,https://cdn.sofifa.org/24/18/teams/1819.png,€17.5M,€46K,2046
186,186,158963,L. Biglia,31,https://cdn.sofifa.org/48/18/players/158963.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,Milan,https://cdn.sofifa.org/24/18/teams/47.png,€17.5M,€105K,2129
187,187,146760,Juanfran,32,https://cdn.sofifa.org/48/18/players/146760.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Atlético Madrid,https://cdn.sofifa.org/24/18/teams/240.png,€14.5M,€62K,2080
188,188,146748,Diego López,35,https://cdn.sofifa.org/48/18/players/146748.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,RCD Espanyol,https://cdn.sofifa.org/24/18/teams/452.png,€6M,€19K,1200
189,189,146562,Santi Cazorla,32,https://cdn.sofifa.org/48/18/players/146562.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Arsenal,https://cdn.sofifa.org/24/18/teams/1.png,€19.5M,€130K,2120
190,190,142754,J. Mascherano,33,https://cdn.sofifa.org/48/18/players/142754.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,FC Barcelona,https://cdn.sofifa.org/24/18/teams/241.png,€10.5M,€155K,1984
191,191,139869,W. Sneijder,33,https://cdn.sofifa.org/48/18/players/139869.png,Netherlands,https://cdn.sofifa.org/flags/34.png,83,83,OGC Nice,https://cdn.sofifa.org/24/18/teams/72.png,€15.5M,€47K,1976
192,192,139068,Nani,30,https://cdn.sofifa.org/48/18/players/139068.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,83,Lazio,https://cdn.sofifa.org/24/18/teams/46.png,€24.5M,€47K,1949
193,193,53302,D. De Rossi,33,https://cdn.sofifa.org/48/18/players/53302.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,Roma,https://cdn.sofifa.org/24/18/teams/52.png,€10.5M,€73K,2115
194,194,24630,José Reina,34,https://cdn.sofifa.org/48/18/players/24630.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Napoli,https://cdn.sofifa.org/24/18/teams/48.png,€10.5M,€59K,1291
195,195,20775,Quaresma,33,https://cdn.sofifa.org/48/18/players/20775.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,83,Beşiktaş JK,https://cdn.sofifa.org/24/18/teams/327.png,€15.5M,€67K,1962
196,196,20289,Y. Touré,34,https://cdn.sofifa.org/48/18/players/20289.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,83,83,Manchester City,https://cdn.sofifa.org/24/18/teams/10.png,€12.5M,€145K,2161
197,197,5479,Casillas,36,https://cdn.sofifa.org/48/18/players/5479.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,FC Porto,https://cdn.sofifa.org/24/18/teams/236.png,€3.5M,€10K,1293
198,198,230621,G. Donnarumma,18,https://cdn.sofifa.org/48/18/players/230621.png,Italy,https://cdn.sofifa.org/flags/27.png,82,94,Milan,https://cdn.sofifa.org/24/18/teams/47.png,€28.5M,€35K,1266
199,199,222492,L. Sané,21,https://cdn.sofifa.org/48/18/players/222492.png,Germany,https://cdn.sofifa.org/flags/21.png,82,91,Manchester City,https://cdn.sofifa.org/24/18/teams/10.png,€34.5M,€125K,2001
200,200,219809,T. Bakayoko,22,https://cdn.sofifa.org/48/18/players/219809.png,France,https://cdn.sofifa.org/flags/18.png,82,88,Chelsea,https://cdn.sofifa.org/24/18/teams/5.png,€26M,€105K,1973
201,201,219683,C. Tolisso,22,https://cdn.sofifa.org/48/18/players/219683.png,France,https://cdn.sofifa.org/flags/18.png,82,89,FC Bayern Munich,https://cdn.sofifa.org/24/18/teams/21.png,€30.5M,€98K,2205
202,202,217699,I. Slimani,29,https://cdn.sofifa.org/48/18/players/217699.png,Algeria,https://cdn.sofifa.org/flags/97.png,82,82,Leicester City,https://cdn.sofifa.org/24/18/teams/95.png,€22M,€100K,1988
203,203,216594,N. Fekir,23,https://cdn.sofifa.org/48/18/players/216594.png,France,https://cdn.sofifa.org/flags/18.png,82,85,Olympique Lyonnais,https://cdn.sofifa.org/24/18/teams/66.png,€28M,€70K,2011
204,204,216451,J. Seri,25,https://cdn.sofifa.org/48/18/players/216451.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,82,83,OGC Nice,https://cdn.sofifa.org/24/18/teams/72.png,€26M,€45K,2178
205,205,215785,K. Baldé Diao,22,https://cdn.sofifa.org/48/18/players/215785.png,Senegal,https://cdn.sofifa.org/flags/136.png,82,90,AS Monaco,https://cdn.sofifa.org/24/18/teams/69.png,€32.5M,€46K,1929
206,206,213331,J. Tah,21,https://cdn.sofifa.org/48/18/players/213331.png,Germany,https://cdn.sofifa.org/flags/21.png,82,88,Bayer 04 Leverkusen,https://cdn.sofifa.org/24/18/teams/32.png,€26M,€47K,1651
207,207,212404,F. Bernardeschi,23,https://cdn.sofifa.org/48/18/players/212404.png,Italy,https://cdn.sofifa.org/flags/27.png,82,88,Juventus,https://cdn.sofifa.org/24/18/teams/45.png,€30.5M,€110K,1995
208,208,212188,T. Werner,21,https://cdn.sofifa.org/48/18/players/212188.png,Germany,https://cdn.sofifa.org/flags/21.png,82,87,RB Leipzig,https://cdn.sofifa.org/24/18/teams/112172.png,€30.5M,€68K,1901
209,209,211575,André Gomes,23,https://cdn.sofifa.org/48/18/players/211575.png,Portugal,https://cdn.sofifa.org/flags/38.png,82,88,FC Barcelona,https://cdn.sofifa.org/24/18/teams/241.png,€30M,€150K,2087
210,210,211300,A. Martial,21,https://cdn.sofifa.org/48/18/players/211300.png,France,https://cdn.sofifa.org/flags/18.png,82,90,Manchester United,https://cdn.sofifa.org/24/18/teams/11.png,€33M,€115K,2053
211,211,209658,L. Goretzka,22,https://cdn.sofifa.org/48/18/players/209658.png,Germany,https://cdn.sofifa.org/flags/21.png,82,88,FC Schalke 04,https://cdn.sofifa.org/24/18/teams/34.png,€30M,€46K,2198
212,212,208808,Q. Promes,25,https://cdn.sofifa.org/48/18/players/208808.png,Netherlands,https://cdn.sofifa.org/flags/34.png,82,85,Spartak Moscow,https://cdn.sofifa.org/24/18/teams/100767.png,€28M,€76K,2002
213,213,208618,Lucas Vázquez,26,https://cdn.sofifa.org/48/18/players/208618.png,Spain,https://cdn.sofifa.org/flags/45.png,82,83,Real Madrid CF,https://cdn.sofifa.org/24/18/teams/243.png,€26M,€185K,2005
214,214,208421,Saúl,22,https://cdn.sofifa.org/48/18/players/208421.png,Spain,https://cdn.sofifa.org/flags/45.png,82,90,Atlético Madrid,https://cdn.sofifa.org/24/18/teams/240.png,€32M,€59K,2092
215,215,207863,Felipe,28,https://cdn.sofifa.org/48/18/players/207863.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,82,FC Porto,https://cdn.sofifa.org/24/18/teams/236.png,€18M,€20K,1799
216,216,207664,C. Bacca,30,https://cdn.sofifa.org/48/18/players/207664.png,Colombia,https://cdn.sofifa.org/flags/56.png,82,82,Villarreal CF,https://cdn.sofifa.org/24/18/teams/483.png,€21.5M,€125K,1872
217,217,207471,F. Vázquez,28,https://cdn.sofifa.org/48/18/players/207471.png,Italy,https://cdn.sofifa.org/flags/27.png,82,82,Sevilla FC,https://cdn.sofifa.org/24/18/teams/481.png,€22.5M,€27K,1992
218,218,207410,M. Kovačić,23,https://cdn.sofifa.org/48/18/players/207410.png,Croatia,https://cdn.sofifa.org/flags/10.png,82,88,Real Madrid CF,https://cdn.sofifa.org/24/18/teams/243.png,€30M,€150K,2054
219,219,206652,Sergio Rico,23,https://cdn.sofifa.org/48/18/players/206652.png,Spain,https://cdn.sofifa.org/flags/45.png,82,87,Sevilla FC,https://cdn.sofifa.org/24/18/teams/481.png,€21.5M,€16K,1225
220,220,206545,Manu Trigueros,25,https://cdn.sofifa.org/48/18/players/206545.png,Spain,https://cdn.sofifa.org/flags/45.png,82,85,Villarreal CF,https://cdn.sofifa.org/24/18/teams/483.png,€27.5M,€43K,2117
221,221,205452,A. Rüdiger,24,https://cdn.sofifa.org/48/18/players/205452.png,Germany,https://cdn.sofifa.org/flags/21.png,82,86,Chelsea,https://cdn.sofifa.org/24/18/teams/5.png,€24.5M,€105K,1838
222,222,204970,F. Thauvin,24,https://cdn.sofifa.org/48/18/players/204970.png,France,https://cdn.sofifa.org/flags/18.png,82,85,Olympique de Marseille,https://cdn.sofifa.org/24/18/teams/219.png,€28M,€40K,1966
